title,movieId,genres,tmdbId,content
"Descent, The (2005)",40732,Adventure|Drama|Horror|Thriller,9392,Adventure Drama Horror Thriller
Desert Hearts (1985),7615,Drama,294,Drama
Desierto (2016),152085,Drama,258363,Drama
Designing Woman (1957),5116,Comedy,33668,Comedy
Desk Set (1957),6970,Comedy|Romance,24203,Comedy Romance
Desperado (1995),163,Action|Romance|Western,8068,Action Romance Western
Desperate Living (1977),7920,Comedy|Crime,14262,Comedy Crime
Desperate Measures (1998),1598,Crime|Drama|Thriller,9458,Crime Drama Thriller
Desperately Seeking Susan (1985),2369,Comedy|Drama|Romance,8130,Comedy Drama Romance
Despicable Me (2010),79091,Animation|Children|Comedy|Crime,20352,Animation Children Comedy Crime
Despicable Me 2 (2013),103335,Animation|Children|Comedy|IMAX,93456,Animation Children Comedy IMAX
Despicable Me 3 (2017),172547,Adventure|Animation|Children|Comedy,324852,Adventure Animation Children Comedy
Despite the Falling Snow (2016),157130,Drama|Romance|Thriller,366901,Drama Romance Thriller
Destiny Turns on the Radio (1995),228,Comedy,62488,Comedy
Destry Rides Again (1939),6412,Comedy|Western,43828,Comedy Western
Detachment (2011),93790,Drama,74308,Drama
Detour (1945),3966,Crime|Film-Noir,20367,Crime Film-Noir
Detroit Rock City (1999),2772,Comedy,9781,Comedy
Deuce Bigalow: European Gigolo (2005),34530,Comedy,11453,Comedy
Deuce Bigalow: Male Gigolo (1999),3146,Comedy,10402,Comedy
Deuces Wild (2002),5347,Drama,13201,Drama
Devil (2010),80846,Horror|Mystery|Thriller,44040,Horror Mystery Thriller
Devil Dog: The Hound of Hell (1978),148982,Horror,26702,Horror
"Devil Wears Prada, The (2006)",45720,Comedy|Drama,350,Comedy Drama
"Devil and Daniel Johnston, The (2005)",44633,Documentary,13222,Documentary
"Devil and Max Devlin, The (1981)",2044,Comedy|Fantasy,40866,Comedy Fantasy
Devil in a Blue Dress (1995),164,Crime|Film-Noir|Mystery|Thriller,8512,Crime Film-Noir Mystery Thriller
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",4902,Drama|Fantasy|Horror|Thriller|War,1433,Drama Fantasy Horror Thriller War
"Devil's Own, The (1997)",1488,Action|Drama|Thriller,4477,Action Drama Thriller
Devil's Playground (2002),6963,Documentary,30068,Documentary
"Devil's Rejects, The (2005)",34323,Action|Crime|Horror,1696,Action Crime Horror
Devils on the Doorstep (Guizi lai le) (2000),5953,Drama|War,25838,Drama War
DiG! (2004),27879,Documentary,1843,Documentary
Diabolique (1996),640,Drama|Thriller,10988,Drama Thriller
Diabolique (Les diaboliques) (1955),7116,Horror|Mystery|Thriller,827,Horror Mystery Thriller
Dial M for Murder (1954),1086,Crime|Mystery|Thriller,521,Crime Mystery Thriller
"Diamond Arm, The (Brilliantovaya ruka) (1968)",26184,Action|Adventure|Comedy|Crime|Thriller,20873,Action Adventure Comedy Crime Thriller
Diamonds Are Forever (1971),3984,Action|Adventure|Thriller,681,Action Adventure Thriller
"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",4399,Comedy|Drama,36245,Comedy Drama
Diary of a Country Priest (Journal d'un curé de campagne) (1951),7301,Drama,43376,Drama
Diary of a Wimpy Kid (2010),77206,Children|Comedy,33217,Children Comedy
Diary of a Wimpy Kid: Dog Days (2012),96283,Children|Comedy,82650,Children Comedy
Diary of a Wimpy Kid: Rodrick Rules (2011),86014,Comedy,60307,Comedy
Diary of the Dead (2007),58332,Horror|Sci-Fi,13025,Horror Sci-Fi
Dick (1999),2759,Comedy,16406,Comedy
Dick Tracy (1990),2616,Action|Crime,8592,Action Crime
Dickie Roberts: Former Child Star (2003),6702,Comedy,13778,Comedy
"Dictator, The (2012)",94677,Comedy,76493,Comedy
Did You Hear About the Morgans? (2009),72919,Comedy|Crime|Drama|Romance,24438,Comedy Crime Drama Romance
Die Another Day (2002),5872,Action|Adventure|Thriller,36669,Action Adventure Thriller
Die Frauen von Ravensbrück (2005),180777,Documentary,363444,Documentary
Die Hard (1988),1036,Action|Crime|Thriller,562,Action Crime Thriller
Die Hard 2 (1990),1370,Action|Adventure|Thriller,1573,Action Adventure Thriller
Die Hard: With a Vengeance (1995),165,Action|Crime|Thriller,1572,Action Crime Thriller
Digging Up the Marrow (2014),130050,Drama|Fantasy|Horror|Mystery|Thriller,279972,Drama Fantasy Horror Mystery Thriller
Digimon: The Movie (2000),3945,Adventure|Animation|Children,20455,Adventure Animation Children
Dil To Pagal Hai (1997),146244,Comedy|Drama|Romance,13986,Comedy Drama Romance
"Dilemma, The (2011)",83910,Comedy|Drama,44564,Comedy Drama
Diner (1982),3543,Comedy|Drama,13776,Comedy Drama
"Dinner Game, The (Dîner de cons, Le) (1998)",2696,Comedy,9421,Comedy
Dinner Rush (2000),4772,Drama,22617,Drama
Dinner at Eight (1933),25795,Comedy|Drama|Romance,39130,Comedy Drama Romance
Dinner for Schmucks (2010),79428,Comedy,38778,Comedy
Dinosaur (2000),3615,Adventure|Animation|Children,10567,Adventure Animation Children
Dinotopia (2002),64167,Adventure|Fantasy,12224,Adventure Fantasy
Dirty 30 (2016),164647,Comedy|Romance,377492,Comedy Romance
Dirty Dancing (1987),1088,Drama|Musical|Romance,88,Drama Musical Romance
Dirty Dancing: Havana Nights (2004),7320,Romance,10677,Romance
"Dirty Dozen, The (1967)",2944,Action|Drama|War,1654,Action Drama War
Dirty Grandpa (2016),151739,Comedy,291870,Comedy
Dirty Harry (1971),4855,Action|Crime|Thriller,984,Action Crime Thriller
Dirty Pretty Things (2002),6552,Crime|Drama|Thriller,3472,Crime Drama Thriller
Dirty Rotten Scoundrels (1988),4499,Comedy,10141,Comedy
Dirty Work (1998),2195,Comedy,14577,Comedy
Disaster Movie (2008),61348,Comedy,13805,Comedy
Disclosure (1994),225,Drama|Thriller,8984,Drama Thriller
Disconnect (2012),101973,Drama|Thriller,127517,Drama Thriller
"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",6666,Comedy|Drama|Fantasy,4593,Comedy Drama Fantasy
Disgrace (2008),77266,Drama,12411,Drama
"Dish, The (2001)",4225,Comedy,5257,Comedy
Disorganized Crime (1989),4583,Action|Comedy,30352,Action Comedy
"Distinguished Gentleman, The (1992)",3120,Comedy,10411,Comedy
District 13 (Banlieue 13) (2004),42718,Action|Crime|Sci-Fi,10045,Action Crime Sci-Fi
District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),74668,Action|Sci-Fi,15357,Action Sci-Fi
District 9 (2009),70286,Mystery|Sci-Fi|Thriller,17654,Mystery Sci-Fi Thriller
Disturbia (2007),52458,Drama|Thriller,8271,Drama Thriller
Disturbing Behavior (1998),2026,Horror|Thriller,9424,Horror Thriller
Diva (1981),1264,Action|Drama|Mystery|Romance|Thriller,4485,Action Drama Mystery Romance Thriller
Divergent (2014),108190,Adventure|Romance|Sci-Fi|IMAX,157350,Adventure Romance Sci-Fi IMAX
Divided We Fall (Musíme si pomáhat) (2000),4347,Comedy|Drama,29937,Comedy Drama
Divine Secrets of the Ya-Ya Sisterhood (2002),5415,Comedy|Drama,9583,Comedy Drama
"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",55814,Drama,2013,Drama
"Divo, Il (2008)",66744,Drama,8832,Drama
Divorce - Italian Style (Divorzio all'italiana) (1961),33564,Comedy,20271,Comedy
"Divorce, Le (2003)",6596,Comedy|Drama|Romance,9499,Comedy Drama Romance
"Divorcee, The (1930)",8424,Drama|Romance,80708,Drama Romance
Django Unchained (2012),99114,Action|Drama|Western,68718,Action Drama Western
"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",5856,Comedy|Drama|Romance,49934,Comedy Drama Romance
Do the Right Thing (1989),3424,Drama,925,Drama
Dobermann (1997),7562,Action|Crime,10347,Action Crime
Doc Hollywood (1991),7101,Comedy|Romance,11821,Comedy Romance
Doctor Dolittle (1967),2135,Adventure|Children|Musical,16081,Adventure Children Musical
Doctor Strange (2016),122922,Action|Adventure|Sci-Fi,284052,Action Adventure Sci-Fi
Doctor Who: A Christmas Carol (2010),147376,Sci-Fi,315620,Sci-Fi
Doctor Who: Last Christmas (2014),147372,Adventure|Drama|Fantasy|Sci-Fi,317182,Adventure Drama Fantasy Sci-Fi
Doctor Who: Planet of the Dead (2009),147378,Adventure|Children|Drama|Sci-Fi,282963,Adventure Children Drama Sci-Fi
"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",147374,Adventure|Drama,315623,Adventure Drama
Doctor Who: The Husbands of River Song (2015),150596,Comedy|Drama|Sci-Fi,371759,Comedy Drama Sci-Fi
Doctor Who: The Next Doctor (2008),147380,Adventure|Children|Drama|Sci-Fi,317190,Adventure Children Drama Sci-Fi
Doctor Who: The Runaway Bride (2007),147384,Sci-Fi,282758,Sci-Fi
Doctor Who: The Time of the Doctor (2013),117192,Adventure|Drama,282848,Adventure Drama
Doctor Who: The Waters of Mars (2009),140359,Adventure|Children|Sci-Fi,281979,Adventure Children Sci-Fi
Doctor Who: Voyage Of The Damned (2007),147382,Action|Sci-Fi,335209,Action Sci-Fi
Doctor Zhivago (1965),2067,Drama|Romance|War,907,Drama Romance War
"Doctor, The (1991)",8378,Drama,26142,Drama
Dodgeball: A True Underdog Story (2004),8528,Comedy,9472,Comedy
Dog Day Afternoon (1975),3362,Crime|Drama,968,Crime Drama
Dog Days (Hundstage) (2001),27513,Drama,9025,Drama
Dog Park (1998),2884,Comedy|Romance,62994,Comedy Romance
Dog Soldiers (2002),5833,Action|Horror,11880,Action Horror
Dogfight (1991),6027,Drama|Romance,14667,Drama Romance
Dogma (1999),3052,Adventure|Comedy|Fantasy,1832,Adventure Comedy Fantasy
Dogman (2018),188675,Crime|Drama,483184,Crime Drama
Dogtown and Z-Boyz (2001),5325,Documentary,1282,Documentary
Dogville (2003),7371,Drama|Mystery|Thriller,553,Drama Mystery Thriller
"Dolce Vita, La (1960)",8154,Drama,439,Drama
Dolls (1987),7987,Horror,24341,Horror
Dolls (2002),8327,Drama|Romance,870,Drama Romance
Dolores Claiborne (1995),230,Drama|Thriller,11929,Drama Thriller
Domestic Disturbance (2001),4885,Thriller,11456,Thriller
Dominick and Eugene (1988),26622,Drama,49314,Drama
Dominion: Prequel to the Exorcist (2005),33644,Horror|Thriller,12700,Horror Thriller
Domino (2005),37382,Crime|Drama|Thriller,9923,Crime Drama Thriller
Don Camillo in Moscow (1965),174737,Comedy,37991,Comedy
Don Jon (2013),105213,Comedy|Drama|Romance,138697,Comedy Drama Romance
Don Juan DeMarco (1995),224,Comedy|Drama|Romance,1909,Comedy Drama Romance
Don't Be Afraid of the Dark (2010),89028,Horror|Thriller,46261,Horror Thriller
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),63,Comedy|Crime,10607,Comedy Crime
Don't Breathe (2016),161634,Thriller,300669,Thriller
Don't Look Now (1973),5105,Drama|Horror|Thriller,931,Drama Horror Thriller
Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),41828,Comedy|War,8290,Comedy War
Don't Move (Non ti muovere) (2004),39516,Drama,16729,Drama
Don't Say a Word (2001),4814,Thriller,12103,Thriller
Don't Tell Mom the Babysitter's Dead (1991),4040,Comedy,15413,Comedy
Donnie Brasco (1997),1466,Crime|Drama,9366,Crime Drama
Donnie Darko (2001),4878,Drama|Mystery|Sci-Fi|Thriller,141,Drama Mystery Sci-Fi Thriller
Doom (2005),37380,Action|Horror|Sci-Fi,8814,Action Horror Sci-Fi
"Doom Generation, The (1995)",166,Comedy|Crime|Drama,13552,Comedy Crime Drama
Doomsday (2008),58297,Action|Drama|Sci-Fi|Thriller,13460,Action Drama Sci-Fi Thriller
"Door in the Floor, The (2004)",8532,Drama,1944,Drama
"Doors, The (1991)",1093,Drama,10537,Drama
Dope (2015),127198,Comedy|Drama,308639,Comedy Drama
Dorian Gray (2009),74868,Drama|Horror|Sci-Fi,23488,Drama Horror Sci-Fi
Double Dragon (1994),31553,Action|Adventure|Sci-Fi,2436,Action Adventure Sci-Fi
Double Happiness (1994),341,Drama,60855,Drama
Double Impact (1991),4200,Action,9594,Action
Double Indemnity (1944),3435,Crime|Drama|Film-Noir,996,Crime Drama Film-Noir
Double Jeopardy (1999),2881,Action|Crime|Drama|Thriller,10398,Action Crime Drama Thriller
"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1176,Drama|Fantasy|Romance,1600,Drama Fantasy Romance
"Double Life, A (1947)",6603,Crime|Drama|Film-Noir,41206,Crime Drama Film-Noir
Double Take (2001),4053,Action|Comedy,18828,Action Comedy
Double Team (1997),1497,Action,9405,Action
Double Trouble (1992),117630,Action|Comedy|Crime|Romance,88107,Action Comedy Crime Romance
"Double, The (2011)",90738,Action|Crime|Drama|Mystery|Thriller,73499,Action Crime Drama Mystery Thriller
"Double, The (2013)",105835,Comedy|Drama|Thriller,146015,Comedy Drama Thriller
Doubt (2008),64575,Drama|Mystery,14359,Drama Mystery
Doug's 1st Movie (1999),2566,Animation|Children,16508,Animation Children
Down Argentine Way (1940),83969,Comedy|Drama|Romance,43810,Comedy Drama Romance
Down Periscope (1996),135,Comedy,9101,Comedy
Down Terrace (2009),102760,Comedy|Crime|Drama,42151,Comedy Crime Drama
Down and Out in Beverly Hills (1986),5548,Comedy,9941,Comedy
Down by Law (1986),1273,Comedy|Drama|Film-Noir,1554,Comedy Drama Film-Noir
Down in the Valley (2005),45382,Drama|Romance,7870,Drama Romance
Down to Earth (2001),4153,Comedy|Fantasy|Romance,16300,Comedy Fantasy Romance
Down to You (2000),3225,Comedy|Romance,10472,Comedy Romance
Down to the Bone (2004),27769,Drama,40876,Drama
Down with Love (2003),6367,Comedy|Romance,10720,Comedy Romance
"Downfall (Untergang, Der) (2004)",31410,Drama|War,613,Drama War
Dr. Dolittle (1998),1911,Comedy,3050,Comedy
Dr. Dolittle 2 (2001),4368,Comedy,10808,Comedy
Dr. Giggles (1992),31909,Comedy|Horror,37527,Comedy Horror
Dr. Goldfoot and the Bikini Machine (1965),4402,Comedy,26573,Comedy
Dr. Horrible's Sing-Along Blog (2008),66934,Comedy|Drama|Musical|Sci-Fi,14301,Comedy Drama Musical Sci-Fi
Dr. Jekyll and Mr. Hyde (1931),8521,Drama|Horror,3019,Drama Horror
Dr. Jekyll and Mr. Hyde (1941),7208,Drama|Horror,3022,Drama Horror
Dr. No (1962),2949,Action|Adventure|Thriller,646,Action Adventure Thriller
Dr. Phibes Rises Again (1972),26265,Adventure|Comedy|Horror|Romance,18250,Adventure Comedy Horror Romance
Dr. Seuss' The Lorax (2012),93272,Animation|Fantasy|Musical|IMAX,73723,Animation Fantasy Musical IMAX
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),750,Comedy|War,935,Comedy War
Dr. T and the Women (2000),3953,Comedy|Romance,10763,Comedy Romance
Dr. Terror's House of Horrors (1965),8626,Horror|Sci-Fi,26811,Horror Sci-Fi
Dracula (1931),2644,Horror,138,Horror
Dracula (1979),6665,Horror|Romance,33521,Horror Romance
Dracula (Bram Stoker's Dracula) (1992),1339,Fantasy|Horror|Romance|Thriller,6114,Fantasy Horror Romance Thriller
Dracula 2000 (2000),4030,Horror,10577,Horror
Dracula Untold (2014),114795,Action|Drama|Fantasy,49017,Action Drama Fantasy
Dracula: Dead and Loving It (1995),12,Comedy|Horror,12110,Comedy Horror
Drag Me to Hell (2009),68952,Comedy|Horror,16871,Comedy Horror
Dragnet (1987),7102,Comedy|Crime|Drama,10023,Comedy Crime Drama
Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),96007,Action|Adventure|Animation,18095,Action Adventure Animation
Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),137859,Action|Adventure|Animation,65973,Action Adventure Animation
Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),95182,Action|Adventure|Animation|Sci-Fi,39101,Action Adventure Animation Sci-Fi
Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),95165,Action|Adventure|Animation|Sci-Fi|Thriller,39100,Action Adventure Animation Sci-Fi Thriller
Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),95965,Action|Adventure|Animation,39323,Action Adventure Animation
Dragon Ball Z: Battle of Gods (2013),107953,Action|Animation|Fantasy|IMAX,126963,Action Animation Fantasy IMAX
Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),95780,Action|Adventure|Animation,39106,Action Adventure Animation
Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),95519,Action|Adventure|Animation|Fantasy,39105,Action Adventure Animation Fantasy
Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),95499,Action|Adventure|Animation,34433,Action Adventure Animation
Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),95771,Action|Adventure|Animation,44251,Action Adventure Animation
Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),95475,Action|Adventure|Animation,24752,Action Adventure Animation
Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),80083,Action|Adventure|Animation|Fantasy|Sci-Fi,28609,Action Adventure Animation Fantasy Sci-Fi
Dragon Ball Z: Resurrection of F (2015),137863,Action|Adventure|Animation|Fantasy,303857,Action Adventure Animation Fantasy
Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),95497,Action|Adventure|Animation,39104,Action Adventure Animation
Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),96004,Action|Adventure|Animation,39324,Action Adventure Animation
Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),95473,Action|Adventure|Animation,39103,Action Adventure Animation
Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),95163,Action|Adventure|Animation|Children,116776,Action Adventure Animation Children
Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),95147,Action|Adventure|Animation|Children,39145,Action Adventure Animation Children
Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),95145,Action|Adventure|Animation|Children,39144,Action Adventure Animation Children
Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),108090,Action|Adventure|Animation|Children,39148,Action Adventure Animation Children
Dragon Blade (2015),134775,Action|Adventure|Drama,300168,Action Adventure Drama
Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),6095,Action,16407,Action
Dragon Seed (1944),8461,Drama|War,123665,Drama War
Dragon ball Z 04: Lord Slug (1991),107999,Animation|Children,39102,Animation Children
Dragon: The Bruce Lee Story (1993),5055,Action|Drama,10423,Action Drama
Dragonfly (2002),5127,Drama|Fantasy|Mystery|Romance|Thriller,10052,Drama Fantasy Mystery Romance Thriller
Dragonheart (1996),653,Action|Adventure|Fantasy,8840,Action Adventure Fantasy
Dragonheart 2: A New Beginning (2000),117646,Action|Adventure|Comedy|Drama|Fantasy|Thriller,10473,Action Adventure Comedy Drama Fantasy Thriller
Dragonheart 3: The Sorcerer's Curse (2015),128842,Action|Adventure|Fantasy,300803,Action Adventure Fantasy
Dragons: Gift of the Night Fury (2011),146662,Adventure|Animation|Comedy,91417,Adventure Animation Comedy
Dragonslayer (1981),5039,Action|Adventure|Fantasy,848,Action Adventure Fantasy
Drained (O cheiro do Ralo) (2006),56869,Comedy,40860,Comedy
"Draughtsman's Contract, The (1982)",3221,Drama,10831,Drama
"Dream Team, The (1989)",4585,Comedy,14550,Comedy
Dream a Little Dream (1989),4584,Comedy|Drama|Romance,15142,Comedy Drama Romance
Dream for an Insomniac (1996),1902,Drama|Romance,32284,Drama Romance
"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",74226,Documentary|Drama,94706,Documentary Drama
Dreamcatcher (2003),6250,Drama|Horror|Sci-Fi|Thriller,6171,Drama Horror Sci-Fi Thriller
Dreamer: Inspired by a True Story (2005),39307,Children|Drama,12920,Children Drama
